47	53
47	56
47	58
47	128
47	201
47	20
47	205
47	63
47	162
47	155
47	150
47	67
47	163
47	70
47	72
47	74
47	77
47	78
47	80
47	190
47	202
47	87
47	89
47	91
47	136
47	24
47	95
47	100
47	171
47	216
47	172
47	105
47	151
47	173
47	218
47	177
47	221
48	4
48	7
48	11
48	14
48	16
48	174
48	17
48	47
48	183
48	18
48	52
48	53
48	55
48	187
48	58
48	161
48	60
48	20
48	205
48	111
48	64
48	66
48	67
48	70
48	74
48	76
48	78
48	80
48	33
48	156
48	222
48	223
48	85
48	87
48	90
48	224
48	167
48	24
48	170
48	99
48	197
48	101
48	225
48	103
48	105
48	25
48	218
48	227
48	229
48	231
48	233
48	235
48	237
131	14
132	8
132	11
132	14
132	46
132	128
132	111
132	67
132	73
132	21
132	135
132	96
132	238
132	240
132	242
50	49
50	59
50	67
50	156
50	165
18	4
18	7
18	9
18	14
18	16
18	46
18	49
18	52
18	53
18	55
18	57
18	59
18	176
18	20
18	205
18	64
18	66
18	67
18	163
18	70
18	71
18	73
18	75
18	77
18	78
18	80
18	33
18	22
18	83
18	85
18	89
18	170
18	101
18	103
18	243
18	122
19	4
19	12
19	15
19	159
19	48
19	52
19	54
19	57
19	64
19	69
19	77
19	85
19	87
19	166
19	168
19	117
19	151
184	12
184	16
184	52
184	65
184	164
184	245
184	241
184	248
184	250
184	39
184	253
51	4
51	9
51	13
51	16
51	47
51	52
51	128
51	111
51	64
51	150
51	67
51	72
51	75
51	80
51	156
51	99
51	138
51	103
52	4
52	7
52	9
52	13
52	15
52	182
52	159
52	46
52	48
52	131
52	50
52	19
52	175
52	160
52	55
52	57
52	59
52	206
52	61
52	133
52	63
52	65
52	66
52	134
52	68
52	69
52	72
52	74
52	76
52	164
52	79
52	81
52	22
52	190
52	223
52	84
52	87
52	89
52	113
52	96
52	115
52	99
52	198
52	172
52	138
52	103
52	105
52	255
52	141
52	256
52	257
52	107
52	259
52	230
52	235
52	262
52	264
52	266
175	8
175	13
175	15
175	127
175	46
175	49
175	52
175	55
175	267
175	64
175	150
175	72
175	81
175	87
175	91
175	96
175	101
175	139
175	105
175	106
109	13
109	16
109	112
160	14
160	111
160	67
160	73
160	113
160	172
160	107
185	7
185	9
185	13
185	15
185	181
185	127
185	47
185	50
185	175
185	187
185	58
185	128
185	161
185	60
185	20
185	205
185	111
185	65
185	129
185	77
185	22
185	96
185	241
185	269
185	271
186	6
186	12
186	14
186	174
186	160
186	62
186	111
186	66
186	67
186	71
186	73
186	148
186	79
186	274
186	33
186	276
186	87
186	113
186	24
186	278
186	149
186	281
186	120
186	284
186	250
186	286
186	288
186	290
53	6
53	9
53	13
53	16
53	48
53	50
53	19
53	186
53	128
53	273
53	66
53	67
53	72
53	164
53	79
53	81
53	21
53	23
53	86
53	166
53	35
53	172
53	36
53	250
54	4
54	6
54	12
54	14
54	45
54	127
54	48
54	18
54	52
54	55
54	145
54	62
54	64
54	155
54	67
54	73
54	81
54	88
54	170
54	102
54	294
54	296
55	12
55	14
55	53
55	32
55	92
55	297
56	7
56	9
56	12
56	14
56	16
56	48
56	50
56	51
56	160
56	55
56	58
56	20
56	64
56	65
56	66
56	134
56	70
56	72
56	76
56	78
56	80
56	22
56	24
56	103
56	298
187	159
187	103
57	5
57	8
57	12
57	16
57	46
57	48
57	18
57	52
57	56
57	299
57	176
57	61
57	111
57	64
57	67
57	69
57	71
57	73
57	75
57	148
57	78
57	81
57	22
57	190
57	82
57	85
57	88
57	204
57	91
57	95
57	170
57	198
57	140
57	25
58	4
58	13
58	16
58	48
58	62
58	65
58	101
59	14
301	302
301	145
145	6
145	28
145	29
145	118
145	21
145	304
145	26
145	213
145	124
110	7
110	14
110	52
110	59
110	201
110	73
110	31
110	22
110	307
110	88
110	117
110	308
110	225
110	310
110	312
299	14
299	18
299	57
299	206
299	315
299	208
299	60
299	201
299	267
299	317
161	5
161	8
161	12
161	16
161	159
161	47
161	50
161	51
161	175
161	186
161	54
161	187
161	58
161	128
161	299
161	208
161	60
161	201
161	20
161	111
161	162
161	134
161	68
161	69
161	28
161	72
161	75
161	77
161	80
161	33
161	156
161	135
161	318
161	83
161	84
161	87
161	89
161	90
161	300
161	113
161	136
161	93
161	94
161	96
161	178
161	100
161	198
161	216
161	319
161	139
161	105
161	151
161	142
161	321
161	177
161	228
161	280
161	324
161	325
161	327
161	329
161	331
161	333
161	285
161	40
206	4
206	8
206	11
206	14
206	16
206	47
206	183
206	18
206	51
206	175
206	56
206	57
206	59
206	145
206	161
206	208
206	61
206	133
206	64
206	155
206	67
206	69
206	74
206	77
206	79
206	22
206	85
206	89
206	91
206	168
206	93
206	96
206	238
206	101
206	217
206	211
206	226
206	139
206	104
206	140
206	255
206	25
206	141
206	339
314	2
314	12
314	16
314	175
314	57
314	206
314	208
314	64
314	73
314	80
314	276
314	166
314	168
314	211
314	105
314	141
314	142
314	177
314	343
314	345
314	347
315	7
315	11
315	13
315	15
315	127
315	49
315	183
315	19
315	52
315	187
315	299
315	133
315	67
315	77
315	33
315	22
315	113
315	97
315	348
315	246
315	324
315	305
315	351
207	187
207	145
207	206
207	208
207	276
207	93
207	139
207	151
207	341
207	152
207	352
208	6
208	13
208	46
208	175
208	57
208	145
208	299
208	206
208	201
208	244
208	32
208	35
208	115
208	198
208	36
208	139
208	151
208	141
208	142
208	177
208	354
208	343
208	355
208	158
208	356
316	7
316	13
316	17
316	128
316	133
316	155
316	33
316	300
316	358
316	329
60	4
60	7
60	10
60	13
60	16
60	45
60	46
60	48
60	131
60	18
60	160
60	53
60	55
60	58
60	299
60	206
60	61
60	133
60	64
60	65
60	67
60	72
60	77
60	78
60	81
60	112
60	22
60	84
60	88
60	90
60	24
60	96
60	101
60	211
60	173
60	218
60	342
60	329
60	264
60	332
176	7
176	9
176	12
176	14
176	16
176	17
176	47
176	49
176	183
176	18
176	51
176	109
176	53
176	55
176	57
176	59
176	110
176	161
176	315
176	60
176	61
176	133
176	62
176	111
176	64
176	65
176	66
176	134
176	68
176	69
176	71
176	73
176	75
176	77
176	78
176	80
176	274
176	156
176	165
176	23
176	84
176	87
176	89
176	92
176	168
176	93
176	96
176	98
176	193
176	196
176	100
176	171
176	200
176	138
176	104
176	25
176	362
176	106
176	348
176	349
176	365
176	366
176	368
176	369
176	298
201	4
201	182
201	159
201	47
201	19
201	175
201	186
201	57
201	110
201	161
201	208
201	20
201	70
201	32
201	85
201	87
201	166
201	167
201	24
201	96
201	216
201	372
201	373
201	211
201	320
201	25
201	228
201	375
201	158
201	377
201	379
61	9
61	13
61	46
61	66
61	139
267	5
267	14
267	174
267	46
267	18
267	160
267	187
267	299
267	65
267	73
267	156
267	166
267	92
267	381
20	9
20	14
20	49
20	62
20	83
20	105
317	7
317	382
383	14
383	160
383	205
383	361
133	12
133	14
133	16
133	160
133	176
133	67
133	113
133	178
133	172
133	141
133	143
133	107
133	179
62	14
62	127
62	55
62	111
62	28
62	32
62	92
62	94
272	2
272	12
272	16
272	186
272	111
272	273
272	162
111	9
111	12
111	14
111	47
111	18
111	59
111	133
111	65
111	134
111	28
111	73
111	78
111	80
111	113
111	149
111	107
63	4
63	12
63	14
63	127
63	47
63	52
63	53
63	59
63	111
63	66
63	28
63	76
63	93
63	101
63	149
63	106
273	7
273	53
273	66
273	67
273	386
273	129
273	147
273	148
273	274
273	33
273	34
273	278
273	246
273	280
273	281
273	120
273	242
273	38
273	298
273	390
64	4
64	7
64	9
64	13
64	15
64	45
64	174
64	46
64	49
64	19
64	160
64	56
64	58
64	60
64	133
64	111
64	66
64	67
64	71
64	73
64	76
64	164
64	81
64	86
64	88
64	91
64	136
64	24
64	100
64	172
64	104
64	157
64	173
64	392
64	348
64	393
64	227
162	12
162	16
162	55
162	155
162	67
162	78
162	80
162	85
162	149
162	37
65	18
394	244
244	145
244	129
244	148
244	274
244	32
244	149
244	246
244	376
244	121
244	122
244	38
244	123
244	126
244	398
399	174
155	9
155	13
155	16
155	48
155	56
155	401
155	150
155	67
401	14
401	300
66	6
66	13
66	16
66	160
66	53
66	201
66	273
66	150
66	69
66	72
66	387
66	164
66	79
66	156
66	203
66	113
66	24
66	277
66	149
66	107
66	241
66	403
66	405
66	407
150	16
150	64
150	67
150	107
134	9
134	16
134	128
134	133
134	66
134	163
134	135
134	93
134	139
134	157
134	179
134	408
67	7
67	12
67	14
67	46
67	50
67	51
67	186
67	56
67	205
67	63
67	64
67	150
67	68
67	70
67	29
67	73
67	78
67	80
67	32
67	85
67	34
67	95
67	119
67	149
67	173
67	280
67	298
68	4
68	8
68	12
68	14
68	46
68	48
68	50
68	19
68	53
68	59
68	161
68	20
68	64
68	66
68	134
68	163
68	146
68	386
68	129
68	71
68	73
68	30
68	75
68	76
68	209
68	77
68	78
68	80
68	118
68	31
68	21
163	4
163	8
163	12
163	15
163	44
163	182
163	49
163	50
163	19
163	160
163	55
163	57
163	59
163	161
163	314
163	207
163	61
163	205
163	64
163	65
163	155
163	150
163	67
163	69
163	129
163	71
163	75
163	303
163	78
163	81
163	165
163	222
163	318
163	84
163	87
163	89
163	410
163	92
163	411
163	170
163	196
163	100
163	198
163	211
163	255
163	25
163	412
163	173
163	414
163	257
163	392
163	227
163	415
163	355
163	364
163	284
163	326
163	418
163	327
163	328
163	420
163	421
163	423
163	425
163	287
163	428
163	430
163	432
163	434
163	436
69	4
69	11
69	16
69	47
69	49
69	19
69	55
69	59
69	176
69	20
69	65
69	150
69	70
69	75
69	77
69	81
69	33
69	87
69	89
69	92
69	170
69	171
69	172
69	104
69	259
69	144
146	6
146	8
146	12
146	15
146	273
146	386
146	129
146	73
146	387
146	209
146	79
146	21
146	203
146	278
146	36
146	246
146	388
146	120
146	242
146	38
146	298
146	285
146	440
146	390
146	442
146	444
70	4
70	9
70	13
70	15
70	45
70	159
70	46
70	48
70	18
70	52
70	53
70	55
70	57
70	161
70	20
70	62
70	64
70	65
70	66
70	67
70	163
70	71
70	73
70	75
70	77
70	78
70	80
70	189
70	202
70	86
70	88
70	166
70	95
70	99
70	101
70	103
70	140
70	219
70	293
70	291
386	28
386	376
28	6
28	9
28	49
28	57
28	145
28	111
28	244
28	150
28	68
28	386
28	29
28	147
28	303
28	148
28	79
28	274
28	21
28	275
28	446
28	95
28	278
28	149
28	447
28	354
28	448
28	376
28	388
28	282
28	405
28	349
28	212
28	213
28	395
28	250
28	285
28	451
28	290
28	292
28	455
28	396
28	390
28	391
28	398
129	7
129	12
129	16
129	51
129	59
129	361
129	68
129	28
129	387
129	209
129	274
129	21
129	34
129	149
129	246
129	241
129	280
129	281
129	37
71	8
71	12
71	14
71	174
71	17
71	47
71	50
71	52
71	55
71	57
71	111
71	150
71	67
71	70
71	73
71	76
71	79
71	33
71	95
71	101
71	140
72	13
72	46
72	163
72	172
73	7
73	12
73	16
73	47
73	18
73	160
73	55
73	128
73	62
73	111
73	66
73	134
73	69
73	72
73	76
73	80
73	156
73	86
73	89
73	93
73	96
73	99
73	107
73	233
74	7
74	9
74	12
74	14
74	16
74	174
74	46
74	48
74	132
74	50
74	51
74	175
74	56
74	58
74	61
74	205
74	111
74	155
74	150
74	67
74	163
74	70
74	72
74	75
74	79
74	81
74	135
74	202
74	87
74	93
74	96
74	238
74	216
74	210
74	139
74	105
74	173
74	243
74	177
74	380
74	457
30	9
30	28
30	31
30	36
30	454
30	126
147	148
147	130
147	459
75	50
75	51
75	57
75	165
387	6
387	16
387	145
387	66
387	146
387	28
387	147
387	148
387	274
387	32
387	203
387	279
387	36
387	354
387	37
387	122
387	38
387	389
387	250
387	455
387	390
387	391
387	456
76	7
76	9
76	13
76	46
76	50
76	52
76	53
76	56
76	59
76	161
76	111
76	64
76	155
76	150
76	67
76	163
76	146
76	28
76	71
76	75
76	77
76	81
76	33
76	87
76	94
76	101
76	278
76	104
76	37
76	38
76	440
303	376
209	7
209	160
209	53
209	67
209	28
209	29
209	148
209	274
209	33
209	85
209	149
209	246
209	449
209	388
209	405
209	212
209	298
209	292
209	391
148	7
148	16
148	57
148	145
148	273
148	67
148	146
148	28
148	29
148	387
148	209
148	274
148	33
148	34
148	94
148	279
148	36
148	241
148	376
148	388
148	37
148	247
148	158
148	122
148	38
148	130
148	450
148	250
148	123
148	290
148	397
148	444
148	456
77	5
77	12
77	14
77	174
77	48
77	52
77	56
77	59
77	61
77	64
77	150
77	67
77	69
77	71
77	73
77	75
77	78
77	80
77	85
77	89
77	103
164	12
164	14
164	45
164	49
164	160
164	64
164	150
164	70
164	73
164	79
164	166
164	24
164	278
164	107
164	291
78	4
78	7
78	12
78	14
78	16
78	46
78	48
78	50
78	51
78	160
78	55
78	57
78	59
78	60
78	20
78	111
78	64
78	65
78	66
78	67
78	69
78	72
78	74
78	77
78	79
78	81
78	87
78	113
78	95
78	178
78	139
78	384
78	106
79	4
79	12
79	16
79	47
79	160
79	53
79	62
79	64
79	66
79	67
79	146
79	28
79	164
79	80
79	89
79	94
79	172
79	139
79	104
79	37
80	9
80	13
80	16
80	160
80	61
80	150
80	85
80	105
81	4
81	9
81	13
81	15
81	46
81	48
81	50
81	19
81	52
81	53
81	55
81	59
81	205
81	64
81	66
81	134
81	69
81	72
81	74
81	77
81	79
81	156
81	23
81	85
81	35
81	96
81	98
81	172
81	103
81	392
81	466
118	6
118	244
118	28
118	303
118	148
118	32
118	33
118	94
118	149
118	241
118	405
118	122
118	38
118	39
118	290
118	462
118	391
274	145
274	155
274	28
274	33
274	149
274	246
274	464
274	120
274	122
274	468
274	451
274	214
274	469
274	470
31	6
31	67
31	28
31	30
31	148
31	203
31	34
31	279
31	36
31	348
31	471
31	376
31	388
31	403
31	26
31	122
31	38
31	130
31	460
31	357
31	450
31	39
31	123
31	475
31	440
31	455
31	458
31	461
31	441
31	478
31	480
31	482
31	444
31	485
31	486
31	488
31	490
31	492
31	494
31	467
32	111
32	33
32	149
32	463
21	16
21	28
21	29
21	118
21	31
21	33
21	35
21	98
21	278
21	36
21	241
21	280
21	281
21	120
21	26
21	242
21	213
21	395
21	285
21	452
21	409
21	27
21	499
21	501
21	461
21	502
21	503
21	504
21	506
21	508
21	510
21	512
21	514
21	470
189	11
189	13
189	15
189	44
189	174
189	49
189	50
189	175
189	54
189	58
189	128
189	314
189	133
189	155
189	67
189	74
189	81
189	156
189	165
189	135
189	222
189	318
189	337
189	23
189	245
189	275
189	202
112	13
112	16
112	49
112	57
112	31
112	170
165	5
165	12
165	49
165	59
165	62
165	22
165	92
190	9
190	14
190	47
190	52
190	74
190	81
190	135
190	516
190	300
135	1
135	11
135	14
135	51
135	128
135	134
135	32
135	94
135	138
135	152
135	143
135	243
135	375
135	449
135	179
307	33
222	4
222	7
222	12
222	14
222	47
222	183
222	18
222	109
222	59
222	110
222	61
222	111
222	155
222	134
222	71
222	73
222	80
222	189
222	135
222	195
222	141
222	321
222	364
222	326
222	519
82	7
82	14
82	174
82	57
82	77
82	25
318	7
318	12
318	14
318	44
318	49
318	18
318	59
318	73
318	189
318	82
318	192
223	2
223	7
223	12
223	16
223	18
223	53
223	81
223	22
223	139
337	13
337	15
337	44
337	46
337	175
337	201
337	62
337	67
337	73
337	81
337	168
337	362
337	327
191	5
191	9
191	13
191	16
191	174
191	47
191	49
191	52
191	54
191	57
191	59
191	61
191	133
191	64
191	66
191	163
191	71
191	74
191	80
191	189
191	22
191	337
191	86
191	96
191	170
191	193
191	101
191	172
191	104
191	25
191	257
23	2
23	12
23	14
23	45
23	174
23	18
23	150
23	164
23	165
23	98
23	105
83	112
516	12
516	127
516	51
516	111
516	150
516	72
516	113
516	172
516	139
516	324
275	182
275	244
275	397
276	8
276	14
276	48
276	19
276	186
276	57
276	299
276	314
276	208
276	205
276	111
276	67
276	81
276	156
276	96
276	211
276	151
276	341
276	152
276	342
276	343
202	7
202	9
202	13
202	16
202	47
202	18
202	175
202	59
202	176
202	67
202	74
202	156
202	87
202	107
84	6
84	18
84	53
84	56
84	62
84	64
84	67
84	70
84	73
84	85
84	87
84	89
85	9
85	47
85	55
85	111
85	162
85	150
85	71
85	73
85	77
85	79
85	81
85	87
85	113
85	216
85	525
85	172
85	278
85	149
86	3
86	6
86	8
86	12
86	14
86	16
86	47
86	18
86	160
86	54
86	58
86	201
86	20
86	111
86	64
86	155
86	150
86	67
86	70
86	72
86	30
86	164
86	135
86	84
86	88
86	91
86	167
86	24
86	95
86	196
86	101
86	217
86	278
86	105
86	376
87	4
87	7
87	13
87	15
87	44
87	174
87	47
87	183
87	18
87	52
87	109
87	186
87	55
87	187
87	58
87	299
87	206
87	60
87	201
87	20
87	64
87	155
87	67
87	69
87	71
87	73
87	75
87	77
87	79
87	156
87	165
87	191
87	85
87	89
87	166
87	92
87	168
87	96
87	170
87	197
87	216
87	105
87	25
87	218
87	179
87	235
88	4
88	159
88	19
88	55
88	65
88	69
88	73
88	86
88	92
88	101
89	14
89	55
89	201
89	73
89	106
523	160
523	111
523	28
523	21
523	84
523	34
523	98
523	100
523	149
523	304
523	37
523	247
523	39
523	124
523	527
523	440
523	529
523	531
523	533
523	535
203	186
203	401
203	67
203	148
203	34
203	304
203	471
203	280
203	405
203	242
203	537
203	497
203	251
203	286
203	289
203	538
203	539
203	27
203	541
203	461
203	479
203	483
203	543
203	545
203	487
203	546
203	459
203	549
203	551
203	495
204	5
204	8
204	12
204	15
204	44
204	46
204	48
204	18
204	52
204	186
204	55
204	57
204	59
204	110
204	161
204	208
204	60
204	61
204	111
204	162
204	134
204	68
204	69
204	70
204	72
204	76
204	78
204	32
204	22
204	222
204	223
204	86
204	88
204	90
204	91
204	92
204	24
204	95
204	115
204	196
204	197
204	171
204	172
204	319
204	139
204	105
204	25
204	321
204	177
204	228
204	325
204	329
204	332
204	285
90	4
90	7
90	11
90	13
90	15
90	45
90	127
90	48
90	52
90	160
90	54
90	201
90	111
90	67
90	77
90	204
90	24
90	170
90	380
166	9
166	14
166	46
166	49
166	160
166	53
166	111
166	162
166	155
166	150
166	73
166	33
166	91
166	24
166	149
166	107
166	445
224	410
410	183
554	13
554	15
554	174
554	18
554	91
554	92
91	4
91	15
91	57
113	5
113	16
92	4
92	6
92	46
92	53
92	314
92	64
92	70
92	73
92	32
92	86
92	89
92	35
92	106
34	6
34	160
34	273
34	67
34	28
34	30
34	209
34	79
34	274
34	21
34	523
34	35
34	279
34	246
34	449
34	280
34	281
34	120
34	26
34	242
34	130
34	450
34	254
34	40
34	289
34	440
34	458
34	461
34	462
34	444
167	6
167	9
167	13
167	16
167	48
167	201
167	111
167	150
167	69
167	129
167	164
167	32
167	86
167	166
167	35
167	168
167	556
167	93
167	446
35	12
35	67
35	30
35	118
35	32
35	97
35	26
35	130
35	290
35	469
35	558
35	397
35	487
35	560
136	133
136	178
168	4
168	7
168	9
168	12
168	14
168	174
168	47
168	51
168	55
168	57
168	59
168	145
168	314
168	208
168	201
168	150
168	74
168	79
168	81
168	86
168	88
168	91
168	24
168	238
168	197
168	211
168	103
168	228
168	374
168	349
168	295
168	305
168	526
24	2
24	7
24	12
24	14
24	16
24	46
24	48
24	131
24	18
24	52
24	186
24	55
24	57
24	59
24	201
24	20
24	205
24	111
24	162
24	66
24	67
24	69
24	73
24	75
24	77
24	79
24	21
24	202
24	85
24	88
24	91
24	167
24	100
24	172
24	105
24	219
24	284
93	5
93	9
93	12
93	16
93	48
93	183
93	18
93	51
93	160
93	55
93	59
93	145
93	133
93	62
93	63
93	155
93	150
93	67
93	72
93	74
93	80
93	156
93	83
93	94
93	101
93	149
93	157
93	425
557	7
557	174
557	20
557	81
557	167
557	293
446	145
446	386
446	72
446	147
446	303
446	79
446	275
446	279
446	246
446	388
446	120
446	122
446	563
446	38
446	450
446	250
446	252
446	336
446	475
446	566
446	292
446	500
446	477
446	462
446	391
446	544
446	488
446	570
446	572
446	573
446	456
169	8
169	13
169	160
169	161
169	150
169	77
169	33
169	94
169	576
94	65
94	33
94	158
575	16
575	67
575	28
575	209
575	274
575	94
575	130
575	451
95	4
95	9
95	14
95	45
95	46
95	48
95	19
95	52
95	57
95	161
95	201
95	20
95	62
95	64
95	150
95	70
95	28
95	72
95	74
95	75
95	77
95	79
95	165
95	86
95	89
95	94
95	196
95	172
95	104
95	142
95	375
95	108
95	144
95	439
95	578
95	580
96	12
96	277
97	12
97	16
97	83
115	7
115	9
115	12
115	16
115	52
115	128
115	63
115	74
115	96
115	354
115	345
115	583
116	6
116	8
116	13
116	15
116	127
116	18
116	65
116	28
116	33
116	94
116	106
116	124
170	2
170	5
170	9
170	14
170	48
170	131
170	50
170	51
170	109
170	55
170	59
170	315
170	62
170	64
170	155
170	150
170	69
170	79
170	81
170	156
170	87
170	24
170	98
170	99
170	25
170	384
170	321
170	230
170	144
170	586
358	12
358	133
358	136
358	137
358	119
178	16
178	67
178	156
178	119
137	8
137	128
137	96
308	8
308	14
119	6
119	21
119	447
192	12
192	14
192	16
192	174
192	20
192	189
192	222
192	318
192	198
192	221
192	520
192	587
193	174
194	12
194	16
194	17
194	58
194	133
194	22
194	97
195	7
195	11
195	53
195	170
196	8
196	14
196	174
196	48
196	52
196	187
196	59
196	244
196	77
196	86
196	168
196	197
196	218
196	235
99	14
99	229
100	9
100	13
100	16
100	49
100	160
100	55
100	161
100	62
100	65
100	163
100	72
100	80
100	190
100	523
100	98
100	99
100	101
100	139
100	588
100	284
100	346
197	163
197	103
198	12
198	14
198	46
198	165
198	119
171	14
171	47
171	55
171	161
171	69
171	135
171	85
171	237
101	6
101	15
101	160
101	136
200	174
524	304
524	487
216	176
216	372
217	14
217	47
217	187
217	110
217	206
217	208
217	201
217	74
217	307
217	85
217	87
217	96
217	196
217	216
217	591
217	320
217	348
217	236
217	592
217	365
217	368
217	420
217	595
525	597
372	201
172	14
172	49
172	67
277	111
277	73
278	16
278	62
278	66
278	67
278	129
278	148
278	118
278	32
278	33
278	35
278	149
278	388
278	26
279	62
279	31
279	376
279	450
279	461
149	160
149	273
149	28
149	164
149	32
149	523
149	447
149	280
149	37
149	405
149	497
149	512
353	12
353	174
353	36
36	6
36	145
36	147
36	275
36	94
36	119
36	241
36	282
36	212
36	598
36	469
36	126
36	599
591	601
601	304
319	602
602	6
602	32
602	524
602	376
602	349
602	537
602	288
602	604
603	183
603	392
605	12
605	16
605	150
605	81
373	225
225	12
225	16
225	182
225	46
225	19
225	187
225	59
225	201
225	28
225	30
225	75
225	82
225	23
225	85
225	216
225	373
225	255
225	348
225	232
225	298
225	606
211	11
211	14
211	46
211	19
211	109
211	57
211	299
211	314
211	208
211	201
211	20
211	66
211	69
211	77
211	80
211	135
211	88
211	93
211	101
211	103
211	105
211	157
211	341
211	152
211	352
211	344
211	403
211	537
102	2
102	5
102	12
102	14
102	45
102	18
102	53
102	128
102	20
102	64
102	66
102	67
102	31
102	86
102	93
102	100
102	172
102	298
226	14
226	81
226	607
138	8
138	12
138	15
138	47
138	18
138	58
138	128
138	63
138	67
138	73
138	80
138	115
138	211
138	103
138	157
138	142
138	107
139	4
139	9
139	12
139	15
139	46
139	131
139	18
139	52
139	55
139	59
139	145
139	314
139	20
139	205
139	63
139	162
139	66
139	134
139	71
139	73
139	76
139	79
139	81
139	135
139	89
139	168
139	96
139	170
139	100
139	171
139	172
139	103
139	157
139	106
139	228
139	588
139	521
103	4
103	14
103	16
103	46
103	48
103	183
103	52
103	109
103	55
103	187
103	59
103	61
103	205
103	63
103	66
103	67
103	70
103	75
103	135
103	84
103	168
103	101
103	104
103	157
104	4
104	7
104	11
104	13
104	15
104	45
104	46
104	131
104	19
104	52
104	53
104	58
104	61
104	133
104	63
104	65
104	150
104	71
104	73
104	79
104	81
104	156
104	92
104	178
104	210
104	139
104	143
104	291
105	4
105	12
105	14
105	46
105	48
105	55
105	61
105	111
105	65
105	150
105	72
105	23
140	13
140	96
320	2
320	12
320	17
320	18
320	58
320	161
320	208
320	65
320	70
320	74
320	112
320	86
320	204
320	300
320	168
320	196
320	198
320	25
320	228
255	2
255	5
255	8
255	12
255	14
255	16
255	47
255	49
255	18
255	51
255	160
255	55
255	161
255	208
255	201
255	62
255	162
255	66
255	134
255	163
255	73
255	80
255	156
255	165
255	83
255	87
255	96
255	101
255	277
255	226
255	104
255	25
255	384
255	229
255	261
255	611
25	5
25	16
25	47
25	50
25	19
25	145
25	176
25	163
25	80
25	165
25	86
25	204
25	97
25	197
25	225
25	151
25	355
25	423
157	471
157	612
141	7
141	12
141	54
141	613
338	14
338	16
338	19
338	53
338	64
338	73
338	337
338	93
338	105
338	218
338	293
338	323
338	345
338	614
339	615
412	53
412	176
412	413
413	412
341	12
341	14
341	52
341	64
341	118
616	145
616	617
142	9
142	12
142	14
142	16
142	47
142	131
142	19
142	52
142	55
142	128
142	62
142	63
142	66
142	134
142	69
142	72
142	74
142	274
142	166
142	115
142	178
142	278
142	138
142	103
142	152
142	143
152	4
152	9
152	14
152	127
152	50
152	52
152	128
152	205
152	63
152	66
152	134
152	69
152	75
152	80
152	156
152	101
